1980	3	19	0	23.1	34.2
1980	3	20	0	24.4	34.4
1980	3	21	0	22.9	35.6
1980	3	22	0	20.7	36.6
1980	3	23	0	23.4	37.9
1980	3	24	0	24.4	35.3
1980	3	25	0	25.6	33.6
1980	3	26	11	22.2	35.8
1980	3	27	3	21.1	32.1
1980	3	28	0	23.3	34.3
1980	3	29	0	24.4	34.7
1980	3	30	1	23.9	29.0
1980	3	31	1	20.4	32.8
1980	4	1	0	21.4	35.0
1980	4	2	0	23.3	35.6
1980	4	3	0	25.4	36.4
1980	4	4	1	24.7	36.4
1980	4	5	0	25.6	34.4
1980	4	6	1	21.8	35.0
1980	4	7	0	23.9	37.2
1980	4	8	0	25.6	38.9
1980	4	9	0	23.8	38.9
1980	4	10	0	26.5	36.6
1980	4	11	0	27.1	37.1
1980	4	12	6	24.7	35.4
1980	4	13	0	26.9	36.0
1980	4	14	1	26.6	36.2
1980	4	15	0	27.1	38.4
1980	4	16	0	26.7	38.8
1980	4	17	0	26.7	34.9
1980	4	18	0	26.9	35.3
1980	4	19	77	21.6	34.0
1980	4	20	0	23.3	30.6
1980	4	21	43	21.7	31.7
1980	4	22	0	25.0	35.0
1980	4	23	1	27.8	35.0
1980	4	24	0	27.8	35.6
1980	4	25	0	27.3	35.6
1980	4	26	0	27.3	35.7
1980	4	27	4	24.4	35.8
1980	4	28	0	27.3	35.3
1980	4	29	11	20.1	34.7
1980	4	30	2	21.7	33.9
1980	5	1	1	23.1	35.3
1980	5	2	0	23.9	35.3
1980	5	3	11	20.7	30.3
1980	5	4	0	23.3	34.2
1980	5	5	21	20.3	29.9
1980	5	6	60	20.3	27.2
1980	5	7	2	23.3	33.8
1980	5	8	4	23.1	31.4
1980	5	9	74	19.7	26.9
1980	5	10	0	22.5	29.7
1980	5	11	25	21.7	30.3
1980	5	12	25	19.4	30.2
1980	5	13	5	22.2	31.7
1980	5	14	1	22.5	33.8
1980	5	15	15	21.9	32.9
1980	5	16	4	22.2	33.1
1980	5	17	0	25.6	31.7
1980	5	18	21	20.7	31.7
1980	5	19	2	21.2	30.0
1980	5	20	28	20.6	31.1
1980	5	21	1	23.8	34.4
1980	5	22	0	27.8	33.7
1980	5	23	0	23.8	34.4
1980	5	24	0	27.2	35.4
1980	5	25	0	25.4	34.4
1980	5	26	19	23.3	32.2
1980	5	27	1	25.0	31.1
1980	5	28	32	22.2	30.1
1980	5	29	39	21.9	30.6
1980	5	30	2	24.7	29.4
1980	5	31	21	23.9	30.8
1980	6	1	1	25.6	31.4
1980	6	2	15	23.9	31.7
1980	6	3	3	26.4	30.6
1980	6	4	1	25.7	31.1
1980	6	5	2	25.3	32.5
1980	6	6	0	27.8	31.4
1980	6	7	9	25.0	26.7
1980	6	8	83	25.0	31.7
1980	6	9	0	26.9	31.2
1980	6	10	18	25.3	31.1
1980	6	11	7	27.2	32.8
1980	6	12	9	26.1	32.8
1980	6	13	33	25.7	31.7
1980	6	14	0	27.3	33.3
1980	6	15	16	27.2	31.6
1980	6	16	0	26.7	29.4
1980	6	17	75	25.0	30.6
1980	6	18	10	25.3	31.6
1980	6	19	29	25.6	29.9
1980	6	20	2	26.1	32.2
1980	6	21	1	27.2	31.3
1980	6	22	3	26.9	31.7
1980	6	23	1	26.9	31.9
1980	6	24	0	26.0	32.1
1980	6	25	3	26.7	30.1
1980	6	26	1	26.4	31.9
1980	6	27	1	26.7	-99.9
1980	6	28	0	27.2	31.7
1980	6	29	0	27.2	32.5
1980	6	30	0	28.1	36.7
1980	7	1	1	27.8	32.2
1980	7	2	0	26.4	30.3
1980	7	3	6	25.8	29.2
1980	7	4	17	25.7	31.1
1980	7	5	20	25.6	31.1
1980	7	6	1	27.2	32.6
1980	7	7	7	25.7	31.1
1980	7	8	10	26.2	30.4
1980	7	9	2	26.4	31.1
1980	7	10	15	25.8	31.5
1980	7	11	0	-99.9	31.1
1980	7	12	9	25.7	32.2
1980	7	13	21	25.8	31.9
1980	7	14	53	25.7	28.3
1980	7	15	7	25.8	31.1
1980	7	16	55	25.3	27.8
1980	7	17	1	26.4	31.1
1980	7	18	2	26.7	31.6
1980	7	19	2	26.7	32.8
1980	7	20	38	25.3	29.4
1980	7	21	41	25.0	30.6
1980	7	22	1	26.1	32.2
1980	7	23	12	25.6	31.7
1980	7	24	1	26.7	32.8
1980	7	25	8	26.4	29.5
1980	7	26	19	25.6	30.0
1980	7	27	13	26.1	30.3
1980	7	28	5	26.2	31.2
1980	7	29	0	26.7	30.2
1980	7	30	8	26.1	30.6
1980	7	31	5	25.3	30.6
1980	8	1	1	26.4	31.2
1980	8	2	0	27.1	32.1
1980	8	3	1	27.3	32.8
1980	8	4	1	26.8	31.1
1980	8	5	17	25.6	31.0
1980	8	6	1	26.6	30.2
1980	8	7	7	26.0	29.6
1980	8	8	15	25.3	31.1
1980	8	9	10	25.6	29.7
1980	8	10	2	26.7	30.6
1980	8	11	1	26.7	31.7
1980	8	12	0	26.7	32.3
1980	8	13	0	27.3	31.4
1980	8	14	18	26.4	31.2
1980	8	15	0	27.5	-99.9
1980	8	16	1	25.6	32.2
1980	8	17	8	25.6	31.7
1980	8	18	1	27.1	32.8
1980	8	19	0	27.8	33.6
1980	8	20	0	28.6	32.2
1980	8	21	0	27.8	32.2
1980	8	22	4	26.1	30.0
1980	8	23	5	26.4	31.1
1980	8	24	21	25.6	30.6
1980	8	25	1	26.4	31.7
1980	8	26	41	25.6	31.7
1980	8	27	35	25.3	30.6
1980	8	28	35	25.3	30.6
1980	8	29	30	26.1	32.2
1980	8	30	0	28.1	32.2
1980	8	31	13	25.4	29.4
1980	9	1	3	26.1	32.8
1980	9	2	0	27.8	33.6
1980	9	3	1	27.2	28.3
1980	9	4	35	25.6	29.7
1980	9	5	27	26.0	30.3
1980	9	6	4	26.9	31.7
1980	9	7	0	26.2	32.4
1980	9	8	1	26.7	32.8
1980	9	9	1	27.2	31.7
1980	9	10	1	26.9	29.4
1980	9	11	47	25.6	30.6
1980	9	12	1	26.4	31.6
1980	9	13	0	26.7	33.3
1980	9	14	0	27.2	32.8
1980	9	15	1	27.5	32.7
1980	9	16	6	25.9	31.7
1980	9	17	26	25.6	30.6
1980	9	18	8	25.6	32.2
1980	9	19	3	26.1	32.3
1980	9	20	2	26.7	32.5
1980	9	21	0	26.7	33.6
1980	9	22	36	24.4	26.1
1980	9	23	20	25.0	26.4
1980	9	24	23	23.9	30.4
1980	9	25	15	25.8	31.7
1980	9	26	0	26.9	32.8
1980	9	27	35	23.3	31.4
1980	9	28	0	25.7	31.7
1980	9	29	0	26.1	32.2
1980	9	30	0	26.7	32.5
1980	10	1	1	24.3	31.9
1980	10	2	0	25.6	32.3
1980	10	3	3	25.3	29.7
1980	10	4	13	23.9	31.7
1980	10	5	0	25.1	26.1
1980	10	6	12	24.7	30.7
1980	10	7	0	25.6	31.1
1980	10	8	10	23.2	31.7
1980	10	9	0	24.4	32.1
1980	10	10	0	24.3	31.0
1980	10	11	1	25.0	30.7
1980	10	12	0	23.9	32.3
1980	10	13	0	23.9	32.5
1980	10	14	1	24.4	31.9
1980	10	15	0	23.9	32.2
1980	10	16	0	23.6	32.3
1980	10	17	0	23.9	31.9
1980	10	18	91	22.1	26.5
1980	10	19	15	22.8	26.4
1980	10	20	84	23.6	28.3
1980	10	21	41	23.9	28.3
1980	10	22	28	22.2	31.9
1980	10	23	0	22.8	31.1
1980	10	24	0	22.8	30.1
1980	10	25	0	23.1	29.7
1980	10	26	0	22.0	30.1
1980	10	27	0	21.7	29.4
1980	10	28	0	21.7	29.4
1980	10	29	0	20.7	29.5
1980	10	30	0	20.0	30.0
1980	10	31	0	19.6	30.6
1980	11	1	0	21.7	31.1
1980	11	2	0	18.6	30.8
1980	11	3	0	18.9	30.3
1980	11	4	0	18.9	29.7
1980	11	5	0	19.7	29.2
1980	11	6	0	18.9	29.7
1980	11	7	0	17.9	29.2
1980	11	8	0	20.3	30.0
1980	11	9	0	19.4	31.1
1980	11	10	0	22.2	31.3
1980	11	11	0	20.2	29.8
1980	11	12	0	18.9	29.0
1980	11	13	0	17.6	28.3
1980	11	14	0	16.8	29.4
1980	11	15	0	17.8	29.7
1980	11	16	0	19.4	30.2
1980	11	17	0	19.2	31.7
1980	11	18	0	19.2	30.0
1980	11	19	0	17.4	29.7
1980	11	20	0	18.5	29.2
1980	11	21	0	16.4	28.9
1980	11	22	0	16.7	28.9
1980	11	23	0	16.8	28.9
1980	11	24	0	16.1	28.9
1980	11	25	0	14.6	27.9
1980	11	26	0	14.3	27.2
1980	11	27	0	14.0	27.2
1980	11	28	0	13.3	28.4
1980	11	29	0	14.4	28.1
1980	11	30	0	14.6	28.3
1980	12	1	0	14.0	28.9
1980	12	2	0	15.3	28.9
1980	12	3	0	15.0	27.8
1980	12	4	0	14.9	27.8
1980	12	5	0	15.3	26.9
1980	12	6	0	18.3	26.8
1980	12	7	0	15.6	27.6
1980	12	8	0	16.7	27.1
1980	12	9	0	14.4	26.4
1980	12	10	0	18.4	24.4
1980	12	11	0	15.1	27.0
1980	12	12	0	14.0	26.4
1980	12	13	0	13.9	25.3
1980	12	14	0	15.0	26.1
1980	12	15	0	13.3	25.6
1980	12	16	0	14.9	26.2
1980	12	17	0	16.0	25.6
1980	12	18	0	13.6	25.7
1980	12	19	0	11.6	25.0
1980	12	20	0	11.7	25.4
1980	12	21	0	13.4	25.5
1980	12	22	0	13.9	26.6
1980	12	23	0	15.6	26.7
1980	12	24	0	16.4	27.2
1980	12	25	0	16.2	27.8
1980	12	26	0	15.6	27.4
1980	12	27	0	15.0	28.0
1980	12	28	0	15.6	26.6
1980	12	29	0	14.6	26.4
1980	12	30	0	15.0	25.4
1980	12	31	0	15.0	25.7
1981	1	1	0	10.7	23.9
1981	1	2	0	12.7	24.4
1981	1	3	0	12.5	24.6
1981	1	4	0	10.6	25.6
1981	1	5	0	12.1	27.2
1981	1	6	0	17.2	26.6
1981	1	7	0	17.1	21.1
1981	1	8	2	13.1	20.6
1981	1	9	0	11.1	22.2
1981	1	10	0	10.9	24.2
1981	1	11	0	11.0	24.0
1981	1	12	2	15.0	22.0
1981	1	13	0	15.0	26.1
1981	1	14	0	13.6	26.6
1981	1	15	0	13.6	25.2
1981	1	16	0	13.3	26.7
1981	1	17	0	12.3	27.5
1981	1	18	0	12.4	27.5
1981	1	19	0	13.4	23.9
1981	1	20	0	13.2	24.4
1981	1	21	0	11.4	25.2
1981	1	22	0	12.6	25.6
1981	1	23	0	12.9	26.7
1981	1	24	0	15.0	26.1
1981	1	25	0	15.3	24.9
1981	1	26	0	13.4	26.7
1981	1	27	0	13.3	26.8
1981	1	28	0	13.8	25.6
1981	1	29	0	12.7	24.6
1981	1	30	0	12.9	27.8
1981	1	31	6	18.6	24.4
1981	2	1	9	17.0	25.0
1981	2	2	2	16.0	25.1
1981	2	3	0	14.0	25.0
1981	2	4	0	13.0	24.0
1981	2	5	0	14.0	26.0
1981	2	6	0	12.0	27.0
1981	2	7	0	14.0	29.0
1981	2	8	1	18.0	28.0
1981	2	9	7	15.0	18.0
1981	2	10	14	16.0	17.0
1981	2	11	9	12.0	19.0
1981	2	12	0	10.0	-99.9
1981	2	13	0	13.0	22.1
1981	2	14	0	14.2	26.1
1981	2	15	0	16.6	29.0
1981	2	16	0	19.3	-99.9
1981	2	17	0	18.0	30.0
1981	2	18	0	16.1	28.7
1981	2	19	0	14.4	28.0
1981	2	20	0	14.0	28.2
1981	2	21	0	16.0	29.4
1981	2	22	0	15.0	30.0
1981	2	23	0	14.2	31.0
1981	2	24	0	14.2	30.4
1981	2	25	0	-99.9	32.0
1981	2	26	0	20.3	32.9
1981	2	27	0	20.0	32.8
1981	2	28	0	20.0	-99.9
1981	3	1	0	22.0	32.0
1981	3	2	0	23.0	32.6
1981	3	3	0	21.0	30.1
1981	3	4	0	16.0	30.0
1981	3	5	0	15.0	31.0
1981	3	6	0	17.0	33.0
1981	3	7	0	22.0	33.0
1981	3	8	0	22.0	34.0
1981	3	9	0	22.0	29.0
1981	3	10	0	18.0	30.0
1981	3	11	0	21.0	33.0
1981	3	12	10	18.0	31.0
1981	3	13	20	17.0	27.0
1981	3	14	1	18.0	28.0
1981	3	15	0	20.0	29.9
1981	3	16	0	21.0	30.0
1981	3	17	0	18.3	29.7
1981	3	18	0	20.7	31.7
1981	3	19	0	20.0	33.2
1981	3	20	0	22.4	30.7
1981	3	21	35	22.5	31.4
1981	3	22	10	22.9	33.1
1981	3	23	0	23.9	-99.9
1981	3	24	10	19.2	30.9
1981	3	25	0	19.2	24.9
1981	3	26	13	16.7	28.5
1981	3	27	0	20.0	28.2
1981	3	28	8	16.0	28.1
1981	3	29	0	18.9	-99.9
1981	3	30	2	19.2	30.6
1981	3	31	0	21.7	27.4
1981	4	1	41	18.4	26.7
1981	4	2	2	20.6	30.6
1981	4	3	0	23.3	32.4
1981	4	4	0	25.0	31.4
1981	4	5	4	20.0	33.2
1981	4	6	0	25.8	33.8
1981	4	7	0	23.4	33.4
1981	4	8	0	22.0	33.2
1981	4	9	0	21.0	34.3
1981	4	10	0	24.4	35.4
1981	4	11	0	24.4	33.5
1981	4	12	22	20.0	27.7
1981	4	13	63	18.6	28.3
1981	4	14	2	23.1	30.0
1981	4	15	0	22.0	30.0
1981	4	16	17	20.6	30.0
1981	4	17	16	17.2	26.4
1981	4	18	58	18.2	24.3
1981	4	19	23	18.6	20.0
1981	4	20	21	18.3	25.7
1981	4	21	0	18.9	28.1
1981	4	22	0	21.7	30.4
1981	4	23	2	21.6	32.4
1981	4	24	0	23.1	32.1
1981	4	25	0	23.6	33.9
1981	4	26	0	25.0	33.9
1981	4	27	0	25.6	33.3
1981	4	28	0	22.8	33.1
1981	4	29	0	25.3	29.2
1981	4	30	3	23.9	32.7
1981	5	1	0	27.2	35.0
1981	5	2	0	21.8	30.7
1981	5	3	0	23.0	30.9
1981	5	4	0	23.9	32.2
1981	5	5	20	25.1	31.7
1981	5	6	8	22.8	32.2
1981	5	7	0	24.4	32.7
1981	5	8	0	14.7	31.7
1981	5	9	0	25.4	32.8
1981	5	10	10	23.5	32.2
1981	5	11	0	25.2	32.2
1981	5	12	0	26.1	34.4
1981	5	13	14	20.6	32.2
1981	5	14	0	24.0	33.9
1981	5	15	26	20.3	27.1
1981	5	16	1	23.0	32.3
1981	5	17	37	20.8	30.0
1981	5	18	32	20.4	30.6
1981	5	19	0	25.0	32.8
1981	5	20	0	26.7	33.3
1981	5	21	0	26.9	32.9
1981	5	22	20	24.4	31.3
1981	5	23	0	26.7	33.9
1981	5	24	0	26.9	33.9
1981	5	25	13	21.7	30.6
1981	5	26	1	24.0	31.1
1981	5	27	1	24.9	30.0
1981	5	28	1	24.7	32.2
1981	5	29	43	21.2	32.2
1981	5	30	45	21.4	31.6
1981	5	31	0	23.9	27.8
1981	6	1	39	23.6	31.2
1981	6	2	21	24.5	31.1
1981	6	3	0	27.2	32.8
1981	6	4	3	24.7	34.7
1981	6	5	40	24.9	32.8
1981	6	6	0	28.1	31.5
1981	6	7	0	24.7	32.3
1981	6	8	0	27.0	33.8
1981	6	9	3	24.9	33.3
1981	6	10	7	26.4	33.8
1981	6	11	0	27.8	34.9
1981	6	12	0	28.2	35.6
1981	6	13	0	28.9	35.6
1981	6	14	0	28.9	35.9
1981	6	15	0	28.4	34.6
1981	6	16	11	26.4	31.3
1981	6	17	0	26.7	33.1
1981	6	18	0	27.7	33.8
1981	6	19	10	25.6	33.1
1981	6	20	0	26.4	32.5
1981	6	21	2	25.0	30.4
1981	6	22	14	24.7	28.3
1981	6	23	7	25.7	29.9
1981	6	24	4	24.7	31.9
1981	6	25	0	27.2	32.2
1981	6	26	1	26.7	32.1
1981	6	27	0	27.2	33.7
1981	6	28	0	27.0	32.2
1981	6	29	5	26.3	31.9
1981	6	30	1	27.2	32.1
1981	7	1	14	26.7	28.9
1981	7	2	26	25.3	29.5
1981	7	3	79	24.4	30.6
1981	7	4	2	25.4	31.1
1981	7	5	0	26.2	31.5
1981	7	6	0	26.7	31.6
1981	7	7	0	26.7	30.8
1981	7	8	4	25.6	32.2
1981	7	9	11	25.0	31.2
1981	7	10	2	26.1	31.7
1981	7	11	0	26.8	31.7
1981	7	12	3	25.8	30.6
1981	7	13	6	26.1	30.0
1981	7	14	7	26.4	30.9
1981	7	15	2	26.7	29.4
1981	7	16	47	25.2	28.2
1981	7	17	7	26.0	28.1
1981	7	18	14	24.8	28.7
1981	7	19	9	25.3	30.2
1981	7	20	27	24.6	31.1
1981	7	21	1	26.4	31.7
1981	7	22	3	27.2	32.7
1981	7	23	0	25.9	30.8
1981	7	24	8	26.1	29.6
1981	7	25	0	27.5	32.3
1981	7	26	0	27.8	32.4
1981	7	27	34	25.3	27.9
1981	7	28	7	25.6	31.7
1981	7	29	0	27.2	33.3
1981	7	30	23	25.6	28.1
1981	7	31	20	25.0	28.4
1981	8	1	10	25.0	32.2
1981	8	2	3	27.2	30.2
1981	8	3	12	25.0	32.2
1981	8	4	4	26.7	31.4
1981	8	5	0	26.4	31.7
1981	8	6	0	27.6	33.3
1981	8	7	2	26.7	30.0
1981	8	8	19	26.0	31.0
1981	8	9	7	26.4	30.4
1981	8	10	12	25.6	32.8
1981	8	11	0	28.2	33.1
1981	8	12	17	25.8	33.0
1981	8	13	20	25.8	33.3
1981	8	14	17	26.3	31.3
1981	8	15	0	26.1	31.6
1981	8	16	4	26.7	32.5
1981	8	17	0	27.1	33.6
1981	8	18	1	27.5	34.7
1981	8	19	2	28.3	36.5
1981	8	20	9	25.2	32.9
1981	8	21	1	26.7	33.9
1981	8	22	12	26.1	29.4
1981	8	23	19	-99.9	30.4
1981	8	24	15	25.4	30.8
1981	8	25	0	24.8	33.2
1981	8	26	0	26.1	32.8
1981	8	27	0	26.8	-99.9
1981	8	28	0	27.6	34.3
1981	8	29	0	26.9	33.3
1981	8	30	2	26.6	-99.9
1981	8	31	0	26.9	33.2
1981	9	1	2	27.8	33.3
1981	9	2	72	25.0	30.0
1981	9	3	20	24.4	32.3
1981	9	4	0	26.1	30.0
1981	9	5	2	-99.9	31.1
1981	9	6	2	26.7	31.4
1981	9	7	0	26.4	30.3
1981	9	8	0	26.7	29.6
1981	9	9	5	26.1	31.0
1981	9	10	2	26.6	30.7
1981	9	11	81	24.4	28.9
1981	9	12	67	24.0	31.1
1981	9	13	10	23.4	26.5
1981	9	14	8	25.0	32.4
1981	9	15	0	26.4	31.7
1981	9	16	9	25.9	33.1
1981	9	17	0	26.1	33.1
1981	9	18	0	26.0	33.1
1981	9	19	25	26.4	29.8
1981	9	20	4	24.2	32.5
1981	9	21	0	26.9	34.2
1981	9	22	0	27.1	35.0
1981	9	23	0	27.8	34.5
1981	9	24	0	27.2	34.7
1981	9	25	0	27.2	34.2
1981	9	26	1	25.6	30.1
1981	9	27	4	25.6	31.1
1981	9	28	0	26.7	32.2
1981	9	29	6	26.6	32.8
1981	9	30	0	27.2	31.2
1981	10	1	60	23.9	32.6
1981	10	2	0	26.7	33.1
1981	10	3	0	25.0	33.3
1981	10	4	0	25.0	33.2
1981	10	5	0	25.0	32.8
1981	10	6	0	25.6	32.8
1981	10	7	0	23.1	32.8
1981	10	8	0	23.3	33.3
1981	10	9	0	23.9	32.8
1981	10	10	0	23.9	33.3
1981	10	11	0	24.4	33.3
1981	10	12	0	25.0	33.2
1981	10	13	0	25.6	33.4
1981	10	14	0	26.7	30.7
1981	10	15	5	24.4	30.6
1981	10	16	17	23.9	31.8
1981	10	17	0	24.2	32.9
1981	10	18	0	21.9	31.9
1981	10	19	0	22.1	32.2
1981	10	20	0	23.3	32.2
1981	10	21	0	24.4	32.8
1981	10	22	0	22.8	32.8
1981	10	23	0	22.9	32.2
1981	10	24	0	23.0	32.4
1981	10	25	0	22.8	32.4
1981	10	26	0	22.9	32.2
1981	10	27	0	22.8	31.9
1981	10	28	0	21.7	31.5
1981	10	29	0	19.7	30.8
1981	10	30	0	19.7	30.6
1981	10	31	0	18.9	31.0
1981	11	1	0	19.2	31.1
1981	11	2	0	20.8	31.1
1981	11	3	0	21.9	31.9
1981	11	4	0	23.8	33.1
1981	11	5	9	23.3	30.0
1981	11	6	0	20.7	30.8
1981	11	7	0	18.3	29.6
1981	11	8	0	18.1	30.7
1981	11	9	0	18.8	30.6
1981	11	10	0	18.4	30.7
1981	11	11	0	18.9	30.8
1981	11	12	0	18.3	30.6
1981	11	13	0	18.9	30.8
1981	11	14	0	20.3	30.0
1981	11	15	0	18.9	28.8
1981	11	16	0	16.7	29.4
1981	11	17	0	16.7	31.1
1981	11	18	0	17.7	29.4
1981	11	19	0	16.8	28.2
1981	11	20	0	18.9	28.6
1981	11	21	0	16.9	30.0
1981	11	22	0	18.3	29.7
1981	11	23	0	17.7	29.9
1981	11	24	0	17.2	29.4
1981	11	25	0	16.0	29.4
1981	11	26	0	15.6	29.0
1981	11	27	0	15.0	29.1
1981	11	28	0	13.9	29.2
1981	11	29	0	13.9	28.9
1981	11	30	0	13.7	27.5
1981	12	1	0	15.0	27.7
1981	12	2	0	14.7	28.3
1981	12	3	0	12.0	28.2
1981	12	4	0	14.7	27.7
1981	12	5	0	13.9	28.1
1981	12	6	0	15.0	28.3
1981	12	7	0	15.6	28.3
1981	12	8	0	20.4	26.7
1981	12	9	0	17.5	26.0
1981	12	10	5	19.4	25.9
1981	12	11	29	18.3	21.2
1981	12	12	1	16.1	24.6
1981	12	13	0	13.3	24.7
1981	12	14	0	13.3	-99.9
1981	12	15	0	14.2	24.6
1981	12	16	0	13.3	23.9
1981	12	17	0	10.5	23.3
1981	12	18	0	10.0	23.1
1981	12	19	0	12.8	23.9
1981	12	20	0	11.9	24.3
1981	12	21	0	12.8	23.9
1981	12	22	0	12.8	25.0
1981	12	23	0	12.8	24.8
1981	12	24	0	12.2	24.8
1981	12	25	0	12.2	24.7
1981	12	26	0	11.5	25.0
1981	12	27	0	11.7	25.0
1981	12	28	0	12.2	24.7
1981	12	29	0	10.0	25.0
1981	12	30	0	10.6	25.0
1981	12	31	0	10.6	29.0
1982	1	1	0	11.0	24.3
1982	1	2	0	8.9	23.7
1982	1	3	0	9.2	23.9
1982	1	4	0	10.0	25.2
1982	1	5	0	10.8	25.6
1982	1	6	0	12.5	26.4
1982	1	7	0	13.9	26.7
1982	1	8	0	15.0	26.7
1982	1	9	0	12.2	26.1
1982	1	10	0	12.1	26.7
1982	1	11	0	16.7	26.1
1982	1	12	0	15.6	26.7
1982	1	13	0	14.4	25.4
1982	1	14	0	11.7	24.4
1982	1	15	0	10.6	24.4
1982	1	16	0	11.1	25.0
1982	1	17	0	10.4	24.7
1982	1	18	0	10.0	26.0
1982	1	19	0	10.6	25.8
1982	1	20	0	11.4	25.8
1982	1	21	0	11.1	26.7
1982	1	22	0	11.1	26.7
1982	1	23	0	12.5	27.8
1982	1	24	0	14.3	29.4
1982	1	25	0	14.4	29.0
1982	1	26	0	-99.9	30.1
1982	1	27	0	13.3	29.2
1982	1	28	0	13.3	26.1
1982	1	29	0	14.9	26.4
1982	1	30	0	13.9	26.1
1982	1	31	0	10.6	27.3
1982	2	1	0	15.7	24.7
1982	2	2	1	14.2	23.9
1982	2	3	0	12.5	25.0
1982	2	4	0	13.9	24.4
1982	2	5	3	15.7	26.2
1982	2	6	0	17.0	24.7
1982	2	7	0	10.8	25.0
1982	2	8	0	11.7	25.6
1982	2	9	0	10.6	25.6
1982	2	10	0	14.2	26.7
1982	2	11	0	14.2	26.1
1982	2	12	0	13.1	27.2
1982	2	13	6	17.7	26.9
1982	2	14	0	17.5	28.3
1982	2	15	0	15.1	26.1
1982	2	16	0	15.6	28.3
1982	2	17	0	17.2	27.7
1982	2	18	5	20.0	29.4
1982	2	19	0	16.3	30.0
1982	2	20	0	17.7	28.9
1982	2	21	0	15.6	29.8
1982	2	22	0	17.0	30.3
1982	2	23	0	16.9	28.3
1982	2	24	0	16.4	28.3
1982	2	25	0	13.3	28.3
1982	2	26	0	12.2	29.2
1982	2	27	0	12.8	29.7
1982	2	28	0	14.8	29.4
1982	3	1	0	16.7	30.8
1982	3	2	0	20.0	25.1
1982	3	3	0	16.9	27.9
1982	3	4	0	16.9	28.1
1982	3	5	0	15.0	28.3
1982	3	6	6	15.6	21.1
1982	3	7	27	17.2	27.9
1982	3	8	0	15.4	26.9
1982	3	9	0	15.4	28.7
1982	3	10	0	15.8	28.6
1982	3	11	0	20.4	31.1
1982	3	12	0	20.8	32.2
1982	3	13	0	20.0	29.4
1982	3	14	0	15.0	29.8
1982	3	15	0	16.1	31.3
1982	3	16	0	16.7	32.9
1982	3	17	0	21.7	-99.9
1982	3	18	23	18.9	30.7
1982	3	19	25	18.9	31.1
1982	3	20	0	23.9	32.2
1982	3	21	0	21.4	33.3
1982	3	22	0	19.1	33.8
1982	3	23	0	21.7	35.2
1982	3	24	0	23.9	36.1
1982	3	25	0	22.8	33.6
1982	3	26	0	23.6	33.0
1982	3	27	0	17.1	30.6
1982	3	28	0	18.3	31.4
1982	3	29	0	18.9	33.1
1982	3	30	0	24.2	35.1
1982	3	31	0	24.7	35.6
1982	4	1	0	25.3	-99.9
